Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code
wdGMVLUzocmnl2tST0lheg,YunShang Rice Noodle House,53 Bayard St,"{'latitude': 40.71525, 'longitude': -73.99765}",195,4.0,10013
1e6fpdV9RJpDyC8ox9C_Pw,Hankki,147 Terrace St,"{'latitude': 40.95977, 'longitude': -73.98918}",1,5.0,07641
nDOboaohLGePuyAz6-MpNA,Joong Hwa Ru,2090 Lincoln Hwy,"{'latitude': 40.525959870136504, 'longitude': -74.38649739891883}",80,4.0,08817
0lQEN3H-mmntbMd2akOnlg,BocBoc Chicken Delicious,90-15 Queens Blvd,"{'latitude': 40.734469, 'longitude': -73.868747}",92,4.0,11373
CqQ2Og9kf-LhlUWtODalCQ,Blue Ribbon Sushi Bar & Grill - New York,308 W 58th St,"{'latitude': 40.7674948014194, 'longitude': -73.9831978922043}",757,4.0,10019
-PMjjzD4JqHI-XoHBVc3ww,Kim Chayul's Myung Poom Kalbi,41-22 162nd St,"{'latitude': 40.7607694, 'longitude': -73.8041304}",33,4.0,11358
nUR-TyCT8GbDwK3TzzZ1HQ,Mamison,566 Grand Ave,"{'latitude': 40.87602, 'longitude': -73.98443}",11,4.5,07631
W1L0UB1MvlhvkKTF43emSA,Jaew Hon New York,71-30 Roosevelt Ave,"{'latitude': 40.7464487, 'longitude': -73.8938216}",184,4.5,11372
EXsorzjQ3y3Oh5-m82lgtg,Bushniwa,250 Varet St,"{'latitude': 40.70397, 'longitude': -73.93344}",173,4.5,11206
wUu9WcGjP8KS6KlpARChyQ,Gyu-Kaku Japanese BBQ,4052 Main St,"{'latitude': 40.758159, 'longitude': -73.829822}",580,4.5,11354
S16wwhIs6IHt2-wPBODEcQ,NY Korean BBQ,256 E Broad St,"{'latitude': 40.65265, 'longitude': -74.34704}",101,4.0,07090
HX1FBbQ3y9GpyrkxQcK0qw,Kyuramen,201 New Dorp Ln,"{'latitude': 40.573056, 'longitude': -74.114109}",5,3.5,10306
paiZOon-gS4PDRWe3DPm9g,Jeunju Restaurant,40-11 150th St,"{'latitude': 40.76337, 'longitude': -73.81391}",33,4.0,11354
7nQZ0wzkQNQSvRLGYyIMmw,Muteki Ramen,533 Washington St,"{'latitude': 40.74319, 'longitude': -74.02894}",55,4.5,07030
jH3vIOMHDXUBvT56o5Jgqw,So Good,190 Closter Dock Rd,"{'latitude': 40.97403, 'longitude': -73.96274}",74,4.0,07624
Jy7htqnnxlKB2vZO42_-aw,Ding Asian Szechuan Hot Pot Restaurant,234 W 48th St,"{'latitude': 40.76064, 'longitude': -73.98635}",193,3.5,10036
_-gg0KKk6S02HiQLd0KqhQ,Organic Tofu House,88 Godwin Ave,"{'latitude': 40.97852, 'longitude': -74.12382}",244,4.0,07450
wyjtGsW5NeVDknGQWnIPAQ,wagamama - midtown,100 W 55th St,"{'latitude': 40.7629, 'longitude': -73.9781574}",38,4.5,10019
jKDXlyPG-2rmcp9Ej6jPLA,Living Thai,931 Amsterdam Ave,"{'latitude': 40.80004, 'longitude': -73.96559}",110,4.0,10025
V7guNbYrJnTDIn2m6N49EQ,Tang Two Restaurant,2056 Hudson St,"{'latitude': 40.852137, 'longitude': -73.968427}",43,3.5,07024
ynIx549QFj29o84y1RSGyw,Bao Bao Cafe,61 Lexington Ave,"{'latitude': 40.740829, 'longitude': -73.983474}",472,4.0,10010
92NngSLQ9EHpJKr91vdufA,CM Chicken,798 Broad Ave,"{'latitude': 40.83969, 'longitude': -74.00378}",14,4.5,07657
tT6teP3ZfCAfvdPdDoqG4A,Ki Sushi,122 Smith St,"{'latitude': 40.68764, 'longitude': -73.9901}",702,4.0,11201
o98YOTMBCC2p_9nQyrdZKA,Mail Garden,149-32 41st Ave,"{'latitude': 40.762161, 'longitude': -73.8144949}",26,3.5,11355
ZAMUjY3yLXzziMuB6cxq5w,Song's Family Food Court,485 Great Neck Rd,"{'latitude': 40.7751538333457, 'longitude': -73.7323888830567}",64,4.0,11021
DKGUSLiqNchBNatKoPM9QQ,Junzi Kitchen,2896 Broadway,"{'latitude': 40.8057641877461, 'longitude': -73.9652019005902}",192,4.0,10025
wfhMIiMh2A2psCGONOVSlg,Han Dynasty,90 3rd Ave,"{'latitude': 40.732072, 'longitude': -73.988074}",1255,4.0,10003
tnn92SIYTluYUo-0MN9kyg,KumGangSan,136-20 Roosevelt Ave,"{'latitude': 40.7595360835927, 'longitude': -73.8291063905583}",8,3.5,11354
nTd7Lwa7eTxCmzlbZwXt1w,SGD Dubu So Gong Dong Tofu & BBQ,118 Broad Ave,"{'latitude': 40.8447606, 'longitude': -73.9998523}",174,4.0,07650
w3CHmfkPc5K7MzYfBmyrNQ,BOHO's Kitchen,152 Orchard St,"{'latitude': 40.72072, 'longitude': -73.98864}",7,4.5,10002
4hukJNoy9F2ILYJZWl4Xlw,Set LES,127 Ludlow St,"{'latitude': 40.7198495417833, 'longitude': -73.9885318279266}",460,4.0,10002
w1sd0Z-X1W3PLaHHeUdD5w,Boom Boom Chicken,240 Main St,"{'latitude': 40.851714, 'longitude': -73.9719303}",243,4.0,07024
87C1A7TyutLNCZxBPCdWsQ,Cafe Hestia,513 7th Ave,"{'latitude': 40.753127852035, 'longitude': -73.988746209787}",113,3.0,10018
rvXVnSqEVWOZSOvHwv1Mjw,Woori Wang Mandoo,466 Broad Ave,"{'latitude': 40.85201167, 'longitude': -73.99466833}",13,4.5,07650
P_XOUFo8GV2GwiGRccrJWA,No Forks Given,,"{'latitude': 40.7218017578125, 'longitude': -74.0449295043945}",33,4.5,07302
EBw0qKP8MdmshEV1ga3Z3A,Ah Suh Won,33 Highwood Ave,"{'latitude': 40.92663, 'longitude': -73.96326}",22,4.5,07670
cL8TLMCbs2B-vgy3SFtPGg,Geido,331 Flatbush Ave,"{'latitude': 40.67792, 'longitude': -73.97266}",330,4.0,11217
GBRqxe-7hnoDX4m78KUwKA,- Royal Spread,151-29 34th Ave,"{'latitude': 40.7678157896008, 'longitude': -73.8120091620797}",1,5.0,11354
2pAophYMUh4-gVi-KJjOwA,Konbini NY,312 5th Ave,"{'latitude': 40.74701, 'longitude': -73.98583}",123,4.0,10001
9jRwUN3z7k0seLOzWERVeg,Ramen-Ya,181 W 4th St,"{'latitude': 40.732536, 'longitude': -74.001681}",973,4.0,10014
MGnPEB_q0DICnIRR0ulSzA,Daeji Ssonday Bbq Restaurant,321 Broad Ave,"{'latitude': 40.824592, 'longitude': -74.011078}",83,4.0,07657
6xVJa2_zao_yp81PxuEoHQ,Garden Kitchen,542 Livingston St,"{'latitude': 41.0001387, 'longitude': -73.9531379}",6,4.5,07648
jQR3S4SQgLdCrIfaSSjOrg,Yea Jip,235 Main St,"{'latitude': 40.8516917, 'longitude': -73.9717144}",71,4.0,07024
RJRnCl9i8KuQYLnUElHblw,Left Wing,60 State Rd 17 N,"{'latitude': 40.95179778634976, 'longitude': -74.07195598944288}",6,4.0,07652
k_rLFIMOAbvchgWKEuKdtw,Kikoo Sushi,998 Columbus Ave,"{'latitude': 40.8016099, 'longitude': -73.96164}",117,4.0,10025
ExXARPpPn-zBSYicKYhknA,Sea Shai Korean & Japanese Restaurant,662 Passaic Ave,"{'latitude': 40.827258, 'longitude': -74.145901}",72,4.5,07110
-OixbLnFLCzQclxCSbUQ8w,Up Thai,1411 2nd Ave,"{'latitude': 40.7698275926665, 'longitude': -73.9576330868512}",2372,4.5,10021
16heVvLqYfLpl8mC1RN3Bg,Laojie Hotpot,811 53rd St,"{'latitude': 40.6389709339157, 'longitude': -74.0046846944427}",607,4.5,11220
Q23LvHPuC9ajSbMEt8xoUw,Lucky Cat,232 E 53rd St,"{'latitude': 40.7570162692229, 'longitude': -73.9681779883895}",339,4.0,10022
raelHbSJ_gTo701c-KyXWg,Minca,536 E 5th St,"{'latitude': 40.72412, 'longitude': -73.98288}",1668,4.0,10009
ujozQCThEuSfEXi5_6ZTPQ,Ramen Setagaya,280 Bedford Ave,"{'latitude': 40.7147999, 'longitude': -73.96115}",269,4.0,11249
RYKGs45OjF-vlb2Ds2Jb_g,Izakaya Juraku,121 Ludlow St,"{'latitude': 40.7196796287355, 'longitude': -73.9887088537216}",112,4.5,10002
l_RAv09V67j-Hm9dyZxWhw,Tomi Jazz,239 E 53rd St,"{'latitude': 40.75725, 'longitude': -73.96774}",468,4.0,10022
VTNMeipIiyRRenXcRBedpg,HK Food Court 香港美食城,8202 45th Ave,"{'latitude': 40.7414872, 'longitude': -73.8827301}",102,4.0,11373
HGEnnm4m08u-cUUbrdr90w,Hwang Geum Euh Jang - The Golden Fishery,171-53 46th Ave,"{'latitude': 40.7536453, 'longitude': -73.7941909}",16,4.0,11358
2FuFCA8uaRXUjpC_X941jA,99 Favor Taste,201 New Dorp Ln,"{'latitude': 40.572994, 'longitude': -74.114185}",122,4.5,10306
DjESoX8pr203rbvJru4VCQ,jipbop,506 Broad Ave,"{'latitude': 40.83364, 'longitude': -74.00942}",2,5.0,07657
-pab00ajP_NS1KGfILveYA,Marumi,546 Laguardia Pl,"{'latitude': 40.7289699, 'longitude': -73.99837}",415,4.0,10012
Wt306odjwl9oRhN04IMLNw,Essen,519 8th Ave,"{'latitude': 40.75341, 'longitude': -73.99302}",107,2.5,10018
ZYcUU_9VbOdV-OHGBTMm3A,Gaji Gaji Janchijip Corporation,154-28 Northern Blvd,"{'latitude': 40.7644144, 'longitude': -73.8106027}",4,4.5,11354
DvcbwHj_DK2eQlI6pVXu9g,Han Nam Bunsik,1475 Bergen Blvd,"{'latitude': 40.851308, 'longitude': -73.986933}",31,4.5,07024
z4MumU_OUun7YHOJdZEqQg,Malaysia Beef Jerky,95A Elizabeth St,"{'latitude': 40.718521, 'longitude': -73.996078}",311,4.5,10013
gZR6QEIx35_aRvY3lGqukA,Glazed Hen: Korean Fried Chicken,74 5th Ave,"{'latitude': 40.735716, 'longitude': -73.99425}",4,3.5,10011
hz5dH1DFhB_TYGGtTECdYA,Dak Zip,219 Grand St,"{'latitude': 40.7138973761114, 'longitude': -73.9595693349838}",9,3.0,11211
uWNI9JSXcTJb6IZPnCUNzA,NEMO Fusion,None,"{'latitude': 40.58384323120117, 'longitude': -73.95355224609375}",1,3.0,11235
kMZAO0Sc91FrSz7y1JL0XA,Bread & Butter,757 3rd Ave,"{'latitude': 40.7537832561612, 'longitude': -73.971406698227}",103,2.5,10017
xnDM_pfhpM3AUTDX8A4loA,Jang-eo Jip,118 Broad Ave,"{'latitude': 40.844953, 'longitude': -73.999823}",2,5.0,07650
y_Uq4FjrfHULw180ZRF6ZQ,Yupdduk,144 Main St,"{'latitude': 40.85065, 'longitude': -73.96773}",49,3.0,07024
6s-8MdFKh5oEN45cOeM1ig,Wonjo Tofu House,136-20 39th Ave,"{'latitude': 40.7603812, 'longitude': -73.8295674}",14,3.0,11354
rDel4XpHiTzE4X7f2demog,Old Days Corp,4113 150th St,"{'latitude': 40.76247, 'longitude': -73.81344}",5,4.0,11355
XzUW9MvEGOFs9_aNj11j2Q,Dinosaur Bar-B-Que,700 W 125th St,"{'latitude': 40.818098338924, 'longitude': -73.9608729269837}",3096,4.0,10027
xlRdV4pyA3hYzEmYGkGZQw,Korean Food Corner,425 Anderson Ave,"{'latitude': 40.82131, 'longitude': -73.99198}",1,4.0,07022
dhFxnoiCPIvUmUOUal10rg,Tanoshii Ramen,7718 5th Ave,"{'latitude': 40.627671, 'longitude': -74.0235974}",105,4.5,11209
6403iqg-_a-sdg-DrKEfhw,Birria-Landia,Roosevelt Ave & 78th St,"{'latitude': 40.747258, 'longitude': -73.887784}",276,4.5,11372
yU-ZxFJIDSgEoNbpqyPdRw,Narinatto,5B Irma Ave,"{'latitude': 40.83097, 'longitude': -73.68856}",46,4.0,11050
MM5P9cKlzovYLcf5qf2SwQ,1 OR 8,229 Dekalb Ave,"{'latitude': 40.6896859, 'longitude': -73.9703551}",409,4.0,11205
t7BIiUN0tFg33kySuuQ0aQ,Masa,10 Columbus Cir,"{'latitude': 40.7678667, 'longitude': -73.9825734}",332,4.0,10019
eCYobtaNdsT09pI8wdhqRw,Kimbob Club,456 Broad Ave,"{'latitude': 40.85175, 'longitude': -73.99479}",10,5.0,07650
jPqvHf8SszsIOqP1DSA6Sg,Halmae Noodle,413 Broad Ave,"{'latitude': 40.8502985198483, 'longitude': -73.9961985155002}",112,4.5,07650
KrJ6m_TkxBAPPSNH-G7rvQ,U-gu,541 Myrtle Ave,"{'latitude': 40.69393, 'longitude': -73.96284}",131,4.5,11205
B-mq9Z3m4icTcBFjYh662A,Mr Q's Gourmet,5824 8th Ave,"{'latitude': 40.6361361303818, 'longitude': -74.009482562542}",32,3.5,11220
yj4culC4vfNKWXdj5ZxJ4Q,Kosaka,220 W 13th St,"{'latitude': 40.7381972955808, 'longitude': -74.0014449879527}",162,4.5,10011
_SvRfhkaUgtzJMnBu8LVvA,Twisted Wings,8604 Bay Pkwy,"{'latitude': 40.6019, 'longitude': -73.99417}",82,4.0,11214
MwtXOkRUndPU-ivbtLD-bQ,Amura Japanese,1567 2nd Ave,"{'latitude': 40.775001, 'longitude': -73.9542}",329,4.0,10028
GazJ5_JArwtAacygzxqDIQ,Nadoori,105 E 9th St,"{'latitude': 40.7305374145508, 'longitude': -73.9900512695312}",5,3.0,10003
_GILcifgU5lOeKMThneSPg,Incheon Restaurant,16225 Depot Rd,"{'latitude': 40.762161, 'longitude': -73.802939}",29,3.5,11358
tNZO_SBTA3_udXx-OQukeQ,TKK Fried Chicken,115 E 23rd St,"{'latitude': 40.73999, 'longitude': -73.9854838}",100,3.5,10010
nnSyjwIkhbJIBMiBtch_BQ,Kimoto Rooftop,228 Duffield St,"{'latitude': 40.6915156530047, 'longitude': -73.9846554}",543,3.5,11201
xfteqQMPBB4VKnIv7dfhSw,Mikawa Japanese & Korean Modern,1532 Union Turnpike,"{'latitude': 40.7532132825831, 'longitude': -73.6921267990194}",148,3.0,11040
bzGe51q5j1AvKG7DbDZk5g,Bay House Bistro,574 Bay St,"{'latitude': 40.6278259, 'longitude': -74.0764928}",71,3.5,10304
-J8VuX3wGrYSOBu2G0hMsw,Katsu-Hama,11 E 47th St,"{'latitude': 40.75638, 'longitude': -73.97759}",1337,4.0,10017
TU_BU9HLflYI2xlyqVQdRA,TAO Uptown,42 E 58th St,"{'latitude': 40.762659285620664, 'longitude': -73.97144107883544}",2605,3.5,10022
qm1J_dPA5IHij1oAnoZwHw,nonono,118 Madison Ave,"{'latitude': 40.74545, 'longitude': -73.98499}",789,4.0,10016
YjDOSFuRWNp2d1znivWyIA,Sunrise Mart,494 Broome St,"{'latitude': 40.7232311, 'longitude': -74.0025149}",278,4.0,10012
caQy6qyVm5M_fXFoJWTbRQ,Lee's Sushi,1475 Rt 23,"{'latitude': 40.9340763642015, 'longitude': -74.2703051525518}",150,4.0,07470
ruBUmEgfRVu7M6i64XMQ9Q,Kouzan Japanese Restaurant,685 Amsterdam Ave,"{'latitude': 40.79226, 'longitude': -73.97145}",231,3.5,10025
bjMAHfXKSfET1UquAylUAA,Golmok Restaurant,314 Commercial Ave,"{'latitude': 40.85159, 'longitude': -74.002}",32,4.0,07650
l8F-LhA_LJgzY4pXeJRiIQ,Soosanghan Pocha,243 Broad Ave,"{'latitude': 40.846433, 'longitude': -73.998589}",78,4.0,07650
VGo4GostjNr0-SOTpKuBqQ,Shinjuku Japanese Fusion,1664 Sheepshead Bay Rd,"{'latitude': 40.58629791847006, 'longitude': -73.95233436167064}",98,3.0,11235
_kYrU0ZYrw1w_8Q_Rlg7ZQ,Mami Best Food,442 Broad Ave,"{'latitude': 40.85107, 'longitude': -73.99532}",45,4.5,07650
auVrX1UbUoJzpK2rHGDDTA,Seoul Pancake,47-01 111th St,"{'latitude': 40.7473311, 'longitude': -73.8517438}",2,3.5,11368
FzQqZQlp9BQ56mOvhQssPA,U Chun,260 Bergen Turnpike,"{'latitude': 40.85589123673331, 'longitude': -74.03350616659515}",2,3.0,07643
Uoic12Je-GLfRp3D3Klp5g,Umi No Ie,86 E 3rd St,"{'latitude': 40.724637, 'longitude': -73.988227}",154,4.0,10003
1CY0Mk1PXIUoVLsLhPq75A,KALBI,117TH ST & BROADWAY,"{'latitude': 40.8088083994982, 'longitude': -73.9631333202124}",4,5.0,10026
ev6e12vhY_0y4qE1cRhv0A,Udon Izakaya West 46 Midtown,150 E 46th St,"{'latitude': 40.7535446865563, 'longitude': -73.9735724478504}",1038,4.0,10017
faMLRsdRDGUzpDZIoWBD-w,Masil House,400 Main St,"{'latitude': 40.85333, 'longitude': -73.9748199}",38,4.0,07024
FXimZKjpMjbDR20M2ruhvg,Sapps,27-26 Jackson Ave,"{'latitude': 40.74762, 'longitude': -73.94008}",196,4.0,11101
xrnk8mgoV7up6fauVmugpw,Jun-Men Ramen Bar,249 9th Ave,"{'latitude': 40.748209, 'longitude': -74.00047}",635,4.0,10001
Pfjb9Rn5Th7R-pLXVARwlA,Jin Ramen - West Harlem,3183 Broadway,"{'latitude': 40.8154774, 'longitude': -73.9587672}",1084,4.0,10027
XKDHsS8PevoEdFLNtt05FA,Shuya Cafe de Ramen,42-13 Broadway,"{'latitude': 40.758007205736, 'longitude': -73.9167939666258}",294,4.5,11103
FLhnAej5wvZBTjIeLZ4m6w,Mommy's Hand,146-02 34th Ave,"{'latitude': 40.7671, 'longitude': -73.8208}",2,5.0,11354
38VMh0KbFDmy0femXXof2w,Son Ja Jang,232 Broad Ave,"{'latitude': 40.84629, 'longitude': -73.99845}",180,3.5,07650
-fRgp3gv0-R6y9YOJX8ZVA,Warude,385 Tompkins Ave,"{'latitude': 40.6846262, 'longitude': -73.9440354}",90,4.0,11216
SZQqAil4kuXhNCLR7_6khg,Playground Bar & Bistro And Taitoon Thai Karaoke,7130 Roosevelt Ave,"{'latitude': 40.746388, 'longitude': -73.89379}",199,4.0,11372
91QxUyRxUq6vibQhyWzVkQ,Soohtbul Garden,42 Broad Ave,"{'latitude': 40.8433652634959, 'longitude': -74.0011561302795}",38,3.5,07650
MWx4HB9p7pCzse9CInLuDw,Sushi Seki,1143 1st Ave,"{'latitude': 40.761918, 'longitude': -73.960536}",501,4.0,10065
SbDFxwxiFpKN5yuyDABagg,RiFu,136-77 41st Ave,"{'latitude': 40.7593699, 'longitude': -73.82679}",4,4.5,11355
UTLEGU4mLmB26DiX99Ggxw,Tamashii Ramen,47-36 Vernon Blvd,"{'latitude': 40.74452, 'longitude': -73.9538}",264,4.0,11101
8VfDRLjN1y4A_qtULi6xjA,V Yan Hot Pot & BBQ,796 US Hwy 46,"{'latitude': 40.8637253773682, 'longitude': -74.374366296051}",375,4.0,07054
-0Hk6l_jyxXW5l3ADGV91g,Fort Lee BBQ Chicken,1400 Anderson Ave,"{'latitude': 40.845546378541, 'longitude': -73.9783058329782}",63,3.5,07024
JRmQRFEEnSUdAcesHun9AQ,ICHIRAN - Brooklyn,374 Johnson Ave,"{'latitude': 40.707587, 'longitude': -73.933271}",1165,3.5,11206
vgG8hgJbPLKfx-n9TYqCDw,Ling Kee Beef Jerky,42 Canal St,"{'latitude': 40.71466, 'longitude': -73.99148}",179,4.5,10002
CHuR8YJcyk34jwh6vjG7_w,Bonchon Bayside,45-37 B Bell Blvd,"{'latitude': 40.759323, 'longitude': -73.768456}",284,3.5,11361
-86K6KX3HlUwkWTWRO3VAQ,KYURAMEN,133-42 37th Ave,"{'latitude': 40.76051, 'longitude': -73.83339}",574,4.0,11354
VNfodDUNKTJgD1jQJMDc8A,Food Avenue,321 Broad Ave,"{'latitude': 40.8249466325985, 'longitude': -74.0096468478441}",19,3.5,07657
VGICUq76seDJ09c_sl9c3Q,Xi Top Barbeque,40-30 149th Pl,"{'latitude': 40.7625200850465, 'longitude': -73.8151400908828}",28,3.5,11354
T1GdjfVQw76CtwswQ5JOXw,Koko Ramen,375 Marlborough Rd,"{'latitude': 40.6410361919404, 'longitude': -73.9642817210745}",151,4.0,11226
37RhWHnMsnjULuoN95Bg9A,Izzy's Brooklyn Smokehouse,397 Troy Ave,"{'latitude': 40.66487, 'longitude': -73.9369}",149,4.0,11213
Bh0Rxd4Yi21luny0S95GaQ,Ceetay,129 Alexander Ave,"{'latitude': 40.807149, 'longitude': -73.927612}",331,4.0,10454
2YkqGzOldh-gcSSFkvP44Q,MIGHTY Bowl,120 Macdougal St,"{'latitude': 40.72986, 'longitude': -74.00049}",249,4.0,10012
3fJeGPhFj7tLgO9B95AVTQ,Korean Chinese Cuisine,133-35 Roosevelt Ave,"{'latitude': 40.7591397, 'longitude': -73.8333631}",1,4.0,11354
fL8LOuVbCzop2I9cGVvEUw,212 Hisae's,212 E 9th St,"{'latitude': 40.72964, 'longitude': -73.98879}",316,4.0,10003
s2s3pPzyfI7CMwXAkKu0PA,Tamashii Red,71-34 Austin St,"{'latitude': 40.71951, 'longitude': -73.84369}",360,4.0,11375
pLLVsTIECt7pJbr2HPGi4w,Sang’s Kitchen,60 NJ-17,"{'latitude': 40.9160370851384, 'longitude': -74.0715036168694}",12,4.0,07652
rRgBiyjz-f_kdVR0NQ5ixw,OFC Chicken V,1972 86th St,"{'latitude': 40.6047259841289, 'longitude': -73.9988150820136}",111,3.5,11214
8cFOJd4dTkkE7EFUns8kGQ,Ikko Hibachi Sushi Asian Bistro,3938 E Tremont Ave,"{'latitude': 40.821186, 'longitude': -73.818848}",83,4.5,10465
U_Efstw7iLb-QrV5L9SqbQ,Sushi Koshi,109 Watchung Ave,"{'latitude': 40.8305414, 'longitude': -74.2059652}",163,4.5,07043
D2AESr-Px4rMw7yLlCmLkQ,Gagopa Karaoke,28 W 32nd St,"{'latitude': 40.74758, 'longitude': -73.98709}",269,4.0,10001
IrZJNL1WHKpXKBNnUtmoyw,Hojinjung Corp,41-05 150th St,"{'latitude': 40.7619418, 'longitude': -73.8134292}",1,5.0,11355
Dv28TvKBh_8i6W02uAaMKw,Samurai Papa BS,594 Lafayette Ave,"{'latitude': 40.68981, 'longitude': -73.95101}",161,4.0,11216
9bAyxRD6RsGEUQw424ovQA,Nishida Sho-ten,302 E 49th St,"{'latitude': 40.753969, 'longitude': -73.968722}",779,4.0,10017
3csCSCHoQACwCp4e4E4phw,Haru Sushi,433 Amsterdam Ave,"{'latitude': 40.7840885, 'longitude': -73.9774212}",248,3.5,10024
0aFjfaM4ae28eCE9mJIa0g,H Mart - Little Ferry,260 Bergen Turnpike,"{'latitude': 40.85595, 'longitude': -74.03351}",8,5.0,07643
fmf27DIVDUOZSi15gmdR-g,Toribro Ramen,366 W 52nd St,"{'latitude': 40.7644627406818, 'longitude': -73.9875809848309}",15,4.5,10019
TBp9gdS6xEbSQqffVZ7iag,KazuNori  | The Original Hand Roll Bar,15 W 28th St,"{'latitude': 40.74519, 'longitude': -73.98824}",966,4.5,10001
hYiQw_AIasBF6WrJrn84Lw,Yong Goong Kal Guk Su,163-24 Northern Blvd,"{'latitude': 40.7605217365909, 'longitude': -73.8021651590838}",1,5.0,11358
tObU6_Ey12p-lgVUxxqZeA,Kimchi Bowl,,"{'latitude': 40.7492790222168, 'longitude': -73.9925918579102}",5,3.5,10001
WLl0nKeWBksVM5SkKKuLpg,TabeTomo,131 Avenue A,"{'latitude': 40.72688, 'longitude': -73.98311}",367,4.5,10009
RjeW_l8OF99rn5df5-Rj4g,Totto Ramen - Midtown East,248 E 52nd St,"{'latitude': 40.756155, 'longitude': -73.968141}",1163,4.0,10022
2IHGMQVQ7zmb89WyiiH1AQ,Zengo,622 3rd Ave,"{'latitude': 40.749757387679, 'longitude': -73.975456614573}",1033,3.5,10017
fb25QQAA6WB_1ljad-E4EA,Kinyobi,838 Main St,"{'latitude': 40.9056115, 'longitude': -74.0419801}",222,4.5,07601
flHcoaHEWxACgc-Vk9MsOQ,Jukai,237 E 53rd St,"{'latitude': 40.7572093705873, 'longitude': -73.9678837692742}",159,4.0,10022
9dikwBwukRl26W6Jqo09nQ,Oramen,579 6th Ave,"{'latitude': 40.73901, 'longitude': -73.99599}",292,4.0,10011
AqDXjw-mdtknK5PIWw7Wjg,Koro Koro,538 Jersey Ave,"{'latitude': 40.72122, 'longitude': -74.04615}",220,4.5,07302
kbUZnWtro1h8BuPcSOd74g,Good Harvest,6324 Fort Hamilton Pkwy,"{'latitude': 40.631422388901, 'longitude': -74.0082286219422}",189,4.0,11219
xhS4-u0Ur5hk3gOPInX5PA,Rae's Cafe,8229 164th St,"{'latitude': 40.718457, 'longitude': -73.803403}",10,3.0,11432
91tQ4ToReVVCA5MTJi9gfw,Iron Chef House,92 Clark St,"{'latitude': 40.6972664717136, 'longitude': -73.9925980567932}",410,4.0,11201
HZWHBfeuP4Fb6y8b8uqnbA,Sushi Yasaka,251 W 72nd St,"{'latitude': 40.779583, 'longitude': -73.983482}",1778,4.0,10023
nI1UYDCYUTt23TpGxqnLKg,Buddakan,75 9th Ave,"{'latitude': 40.7422762672197, 'longitude': -74.0048000961542}",4022,4.0,10011
bnDfFdiCcPzhuNWUJORvLQ,Noodle Village,13 Mott St,"{'latitude': 40.714167, 'longitude': -73.998803}",1136,4.0,10013
0ef3Q3RvIqfFzZoOfA2amg,Dinosaur Bar-B-Que,604 Union St,"{'latitude': 40.6776201, 'longitude': -73.9838929}",1668,3.5,11215
1MqGlFP3b7H77fzUkJMKgw,Mooncake Foods,112 6th Ave,"{'latitude': 40.7237776, 'longitude': -74.004562}",514,4.0,10013
SDsNa637zBH5KsUtfrRkqg,Exit 201,15 Grand Ave,"{'latitude': 40.84423, 'longitude': -74.00523}",102,4.0,07650
i6CpYdmMYoz712bRWTWVgQ,Piggyback,140 W 30th St,"{'latitude': 40.747961, 'longitude': -73.99163}",22,4.0,10001
04DsleqgEGQfoBhNTeTJlA,PyeongAnDong,2020 N Central Rd,"{'latitude': 40.851355, 'longitude': -73.965705}",28,3.5,07024
-O3pQmxKmpTkpjdJOIYr2w,Donichi,153-02 Northern Blvd,"{'latitude': 40.76457, 'longitude': -73.81194}",2,4.0,11354
lY_gb_hNbit6GHBiOn3VeQ,Nami Nori,33 Carmine St,"{'latitude': 40.730284, 'longitude': -74.003212}",217,4.0,10014
Mzt7J53rOihwxIt41SH7vg,EAK RAMEN - NY,469 6th Ave,"{'latitude': 40.73568, 'longitude': -73.99837}",310,4.0,10011
i8F0fnempD5fTb2CxbwKDw,Izakaya,326 E 6th St,"{'latitude': 40.72667, 'longitude': -73.98738}",257,4.0,10003
pIIqk2rkLfbLwM1ruDxppA,天府小串城 Tianfu BBQ,144-18 Northern Blvd,"{'latitude': 40.7646323, 'longitude': -73.822548}",5,4.0,11354
dC2VDnFveu7JPNY_X9NvxQ,Poke Bowl,26 East 17th St,"{'latitude': 40.7372124400428, 'longitude': -73.9907047340039}",20,4.5,10003
4DbOjxU9pP1H7t5fLIUIoQ,I Sushi,59-40 Myrtle Ave,"{'latitude': 40.70035, 'longitude': -73.89827}",53,3.5,11385
0IlPgT9j_85PuLDs8ZqiUw,BentOn Cafe,156 E 45th St,"{'latitude': 40.7527802459225, 'longitude': -73.9735173882912}",154,4.0,10017
ymb0SvFrlcWm6k_Gx5SYcQ,Yuzu,350 Lenox Ave,"{'latitude': 40.80937, 'longitude': -73.94399}",196,4.0,10027
qF7MR9gKSkDrIA0ACw4TZw,Naruto Ramen,276 5th Ave,"{'latitude': 40.67444, 'longitude': -73.98229}",501,3.5,11215
eRtceh_W_yniAfCqJni5Bg,Go! Go! Curry!,273 W 38th St,"{'latitude': 40.75463, 'longitude': -73.99115}",1461,4.0,10018
HF08WcjHZ6kNsqFQcpY4Ow,Hansol Food,147-50 Northern Blvd,"{'latitude': 40.7652199800858, 'longitude': -73.8174216449261}",9,3.5,11354
jqX3ridrlKAD6zwI_ndI_A,Picnic Sushi,239 Main St,"{'latitude': 40.8521, 'longitude': -73.97167}",224,4.0,07024
